LUPO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2002	1390.00	44.00	4	BENZYNA
GOLF 1.8 KAT	SAMOCHÓD OSOBOWY	KABRIOLET	UŻYW. ZAKUPIONY W KRAJU	1991	1781.00	72.00	4	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1999	1896.00	81.00	5	OLEJ NAPĘDOWY
JETTA	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2006	1595.00	75.00	5	BENZYNA
GOLF 1HXO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1992	1781.00	55.00	5	BENZYNA
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2002	1198.00	40.00	5	BENZYNA
PASSAT 2.0 KAT KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1995	1984.00	0.00	5	BENZYNA
GOLF 1.8 KAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1994	1781.00	55.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2002	1598.00	77.00	5	BENZYNA
GOLF 1.4 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1995	1390.00	44.00	5	BENZYNA
BORA	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2000	1984.00	85.00	5	BENZYNA
GOLF 1.9 TD	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1995	1896.00	55.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2006	1896.00	77.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2002	1896.00	74.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2008	1984.00	147.00	5	BENZYNA
GOLF 1.6 TD	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1991	1589.00	44.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1988	1570.00	51.00	5	OLEJ NAPĘDOWY
JETTA	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2016	1197.00	77.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2017	1395.00	92.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1990	1896.00	50.00	5	OLEJ NAPĘDOWY
GOLF 1.9TD	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1993	1896.00	55.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1991	1781.00	66.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2000	1896.00	85.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2013	1968.00	130.00	5	OLEJ NAPĘDOWY
JETTA	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	1994	1595.00	51.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2009	1598.00	77.00	5	OLEJ NAPĘDOWY
TOURAN 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2003	1896.00	74.00	5	OLEJ NAPĘDOWY
POLO 1.0 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1997	1043.00	0.00	5	BENZYNA
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2005	1198.00	40.00	5	BENZYNA
TOURAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	2004	1968.00	100.00	5	OLEJ NAPĘDOWY
GOLF III 1.9 D KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1998	1896.00	47.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2002	1896.00	96.00	5	OLEJ NAPĘDOWY
SHARAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2001	1984.00	85.00	7	BENZYNA
EOS PHASE 1	SAMOCHÓD OSOBOWY	KABRIOLET	UŻYW. ZAKUPIONY W KRAJU	2010	1968.00	103.00	4	OLEJ NAPĘDOWY
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2003	1198.00	47.00	5	BENZYNA
GOLF PLUS 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2006	1896.00	66.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1995	1896.00	47.00	4	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1980	1781.00	132.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2001	1896.00	96.00	5	OLEJ NAPĘDOWY
TOURAN	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2004	1896.00	77.00	7	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1990	1589.00	0.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2012	1390.00	90.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2005	1984.00	110.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2004	1390.00	55.00	5	BENZYNA
GOLF 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1995	1896.00	66.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	NOWY ZAKUPIONY W KRAJU	2002	1390.00	55.00	5	BENZYNA
GOLF 1.9 TD	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1997	1896.00	55.00	5	OLEJ NAPĘDOWY
SHARAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	1999	1896.00	81.00	7	OLEJ NAPĘDOWY
POLO 1.3	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1994	1272.00	40.00	5	BENZYNA
POLO CLASSIC 1.4 KAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	1996	1390.00	44.00	5	BENZYNA
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1996	1043.00	33.00	5	BENZYNA
TOURAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2005	1595.00	75.00	5	BENZYNA
GOLF 1,6	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1994	1598.00	55.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2006	1896.00	77.00	5	OLEJ NAPĘDOWY
SHARAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2003	1896.00	96.00	7	OLEJ NAPĘDOWY
GOLF IV 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1997	1896.00	81.00	5	OLEJ NAPĘDOWY
POLO 1.6 KAT.	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1995	1598.00	55.00	5	BENZYNA
POLO 1,0 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1992	1043.00	33.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2004	1896.00	77.00	5	OLEJ NAPĘDOWY
TOURAN 1.9 TDI	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2003	1896.00	74.00	7	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2005	1968.00	103.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1996	1781.00	110.00	5	BENZYNA
GOLF 1.9 DTI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1995	1896.00	79.00	5	OLEJ NAPĘDOWY
PASSAT 1.9TDI KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1999	1896.00	66.00	5	OLEJ NAPĘDOWY
GOLF 1.8 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1998	1781.00	55.00	5	BENZYNA
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	NOWY ZAKUPIONY W KRAJU	2011	1390.00	63.00	5	BENZYNA
TIGUAN	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2012	1390.00	90.00	5	BENZYNA
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1998	1390.00	44.00	5	BENZYNA
SHARAN	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2014	1968.00	130.00	7	OLEJ NAPĘDOWY
PASSAT 2.0 KAT KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1990	1984.00	85.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1995	1896.00	66.00	5	OLEJ NAPĘDOWY
TRANSPORTER T4	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1994	2370.00	57.00	9	OLEJ NAPĘDOWY
GOLF 1.4 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1994	1391.00	44.00	5	BENZYNA
TOURAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	2003	1598.00	85.00	5	BENZYNA
GOLF II 1,6 D	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1984	1588.00	40.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2001	1984.00	85.00	5	BENZYNA
PASSAT 1.8 KAT. KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1999	1781.00	92.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2005	1896.00	77.00	5	OLEJ NAPĘDOWY
GOLF 1.8 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1990	1781.00	66.00	5	BENZYNA
GOLF 1.6KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1988	1576.00	53.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2010	1968.00	103.00	5	OLEJ NAPĘDOWY
PASSAT 1,5 D	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1978	1460.00	0.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2006	1896.00	77.00	5	OLEJ NAPĘDOWY
TOUAREG	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2008	2967.00	176.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1994	1781.00	55.00	4	BENZYNA
GOLF 1.3	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1988	1263.00	40.00	5	BENZYNA
TOUAREG	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2006	2967.00	165.00	5	OLEJ NAPĘDOWY
NEW BEETLE	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2006	2480.00	110.00	4	BENZYNA
GOLF 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2000	1896.00	66.00	5	OLEJ NAPĘDOWY
LUPO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1999	999.00	37.00	4	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1992	1589.00	40.00	5	OLEJ NAPĘDOWY
POLO 1.4 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1997	1390.00	44.00	5	BENZYNA
FOX	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2005	1198.00	40.00	4	BENZYNA
GOLF 1,9 TDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1995	1896.00	66.00	5	OLEJ NAPĘDOWY
POLO 1.4 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	NOWY ZAKUPIONY W KRAJU	2002	1390.00	55.00	5	BENZYNA
GOLF 1.9 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1999	1896.00	85.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2000	1896.00	85.00	5	OLEJ NAPĘDOWY
GOLF VARIANT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2006	1390.00	59.00	5	BENZYNA
POLO 1.0 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1992	1043.00	33.00	5	BENZYNA
VENTO 1.9 TD	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1992	1896.00	55.00	5	OLEJ NAPĘDOWY
GOLF PLUS	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2006	1896.00	77.00	5	OLEJ NAPĘDOWY
BORA	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2003	1896.00	50.00	5	OLEJ NAPĘDOWY
GOLF 1.9 D	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1997	1896.00	47.00	5	OLEJ NAPĘDOWY
PASSAT 1.9 TDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	2000	1896.00	85.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2002	1896.00	74.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2008	1896.00	66.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1999	1896.00	81.00	5	OLEJ NAPĘDOWY
PASSAT 1.9 TDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2006	1896.00	77.00	5	OLEJ NAPĘDOWY
POLO 1,4 TDI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2006	1422.00	59.00	5	OLEJ NAPĘDOWY
EOS	SAMOCHÓD OSOBOWY	KABRIOLET	UŻYW. IMPORT INDYW	2008	1390.00	90.00	4	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2014	1598.00	81.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1996	1598.00	55.00	5	BENZYNA
GOLF 2,0 I 16V GTI	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1996	1984.00	110.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	NOWY ZAKUPIONY W KRAJU	2014	1968.00	103.00	5	OLEJ NAPĘDOWY
TOURAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	2011	1968.00	125.00	5	OLEJ NAPĘDOWY
TOURAN	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2010	1896.00	77.00	5	OLEJ NAPĘDOWY
SHARAN 1.9 TDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1997	1896.00	81.00	7	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	NOWY ZAKUPIONY W KRAJU	2017	1798.00	132.00	5	BENZYNA
SHARAN	SAMOCHÓD OSOBOWY	VAN	UŻYW. ZAKUPIONY W KRAJU	2002	1896.00	85.00	7	OLEJ NAPĘDOWY
POLO 1.3	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1995	1296.00	40.00	5	BENZYNA
GOLF-CL 1.6 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1991	1595.00	51.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1988	1576.00	53.00	5	BENZYNA
GOLF 1.6D	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1986	1570.00	40.00	5	OLEJ NAPĘDOWY
GOLF 1.4 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2005	1390.00	55.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2004	1896.00	77.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1988	1760.00	66.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2002	1896.00	96.00	5	OLEJ NAPĘDOWY
PASSAT 1.6D KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1987	1588.00	0.00	5	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2000	1896.00	66.00	5	OLEJ NAPĘDOWY
GOLF 1.6 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1992	1595.00	51.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2001	1896.00	96.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	1987	1576.00	53.00	5	BENZYNA
GOLF	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. ZAKUPIONY W KRAJU	2005	1390.00	55.00	5	BENZYNA
LT 35	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	1998	2461.00	80.00	9	OLEJ NAPĘDOWY
POLO	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2005	1422.00	59.00	5	OLEJ NAPĘDOWY
PASSAT 1,9 TDI KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2000	1896.00	85.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	1994	1896.00	66.00	5	OLEJ NAPĘDOWY
POLO 1.3 KAT	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	1992	1272.00	40.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. ZAKUPIONY W KRAJU	2012	1968.00	103.00	5	OLEJ NAPĘDOWY
SHARAN 1.9 TDI	SAMOCHÓD OSOBOWY	VAN	UŻYW. IMPORT INDYW	1998	1896.00	81.00	7	OLEJ NAPĘDOWY
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2001	1896.00	74.00	5	OLEJ NAPĘDOWY
GOLF 1.9 TDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	1998	1896.00	66.00	5	OLEJ NAPĘDOWY
TRANSPORTER	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	UŻYW. IMPORT INDYW	1991	2370.00	57.00	8	OLEJ NAPĘDOWY
SHARAN	SAMOCHÓD OSOBOWY	WIELOZADANIOWY	UŻYW. IMPORT INDYW	2004	1896.00	96.00	7	OLEJ NAPĘDOWY
BORA 1.9 TDI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2002	1986.00	96.00	5	OLEJ NAPĘDOWY
PASSAT 1.9 TDI	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. ZAKUPIONY W KRAJU	1997	1896.00	81.00	5	OLEJ NAPĘDOWY
GOLF PLUS	SAMOCHÓD OSOBOWY	HATCHBACK	UŻYW. IMPORT INDYW	2009	1986.00	81.00	5	OLEJ NAPĘDOWY
POLO 1.0	SAMOCHÓD OSOBOWY	INNY	UŻYW. ZAKUPIONY W KRAJU	1991	1043.00	33.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KARETA (SEDAN)	UŻYW. IMPORT INDYW	2001	1984.00	85.00	5	BENZYNA
PASSAT	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2005	1968.00	103.00	5	OLEJ NAPĘDOWY
GOLF	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2008	1896.00	77.00	5	OLEJ NAPĘDOWY
GOLF IV 1.9 TDI KOMBI	SAMOCHÓD OSOBOWY	KOMBI	UŻYW. IMPORT INDYW	2003	1896.00	74.00	5	OLEJ NAPĘDOWY
